id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1,geometry,,,,,,,,,
403,0.269,1.511,6.528963985,175,0,-7.179954442,-10.34482759,Feuillus,0.6931471808,8.35E-12,8.35E-12,1649,35,300,list(c(536156.347928126,536247.8177,536781.3913,536689.9215,536156.3479,6194749.258,6194927.117,6194652.709,6194474.85,6194749.25768751))
404,0.204,0.463,12.2254184,15.4,0,-5.061321618,-10.46511628,Feuillus,0.6931471808,8.35E-12,8.35E-12,1444,34,264,list(c(536212.16583535,536109.0731,536623.2211,536726.3138,536212.1658,6195137.988,6195309.372,6195618.648,6195447.265,6195137.98789416))
405,0.174,0.716,2.490356072,-1.8,0,-7.789695797,-8.791208791,Feuillus,1.016385449,0.3484417023,8.35E-12,1440,34,142,list(c(537414.091320664,537391.4972,537987.6564,538010.2505,537414.0913,6194274.206,6194472.927,6194540.709,6194341.988,6194274.20632076))
406,0.326,1.196,2.115010228,156.4,0,-9.34789592,-10,Feuillus,0.852693513,8.35E-12,0.09729223475,1494,40,119,list(c(539187.277796877,539204.5505,538606.7939,538589.5211,539187.2778,6192924.903,6192725.659,6192673.84,6192873.084,6192924.90280322))
407,0.251,0.652,5.049127012,92.6,137.1734031,-9.272961235,-10,Feuillus,0.6931471807,8.35E-12,8.35E-12,1548,49,71,list(c(539183.970498595,539201.2432,538603.4866,538586.2138,539183.9705,6193358.159,6193158.915,6193107.096,6193306.34,6193358.15887806))
416,0.215,0.844,6.450963397,11.8,0,-4.203296703,-8.163265306,Feuillus,0.6931471807,8.35E-12,8.35E-12,1457,27,164,list(c(541018.092397635,541126.1683,540621.3072,540513.2313,541018.0924,6197106.748,6196938.455,6196614.238,6196782.531,6197106.74809385))
417,0.219,0.582,10.480194,12.8,0,-5.32985799,-7.52688172,Feuillus,0.6812705071,8.35E-12,8.35E-12,1515,29,57,list(c(540274.449559304,540451.451,540172.0673,539995.0659,540274.4496,6197717.592,6197624.461,6197093.475,6197186.606,6197717.59209659))
418,0.176,0.43,7.269575552,82.4,0,-4.535824345,-9.166666667,Feuillus,0.6931471808,8.35E-12,8.35E-12,1369,27,257,list(c(539370.053427545,539330.4252,538742.3188,538781.947,539370.0534,6197894.645,6197698.603,6197817.483,6198013.525,6197894.64546704))
419,0.132,0.288,3.855178786,166,80.67405339,-6.802659139,-7.446808511,Feuillus,0.6931471808,8.35E-12,8.35E-12,1564,38,273,list(c(539802.577850215,539871.3532,539307.9408,539239.1654,539802.5779,6197271.483,6197083.672,6196877.352,6197065.163,6197271.4830841))
420,0.151,0.259,5.794042121,30,0,-6.228971538,-7.446808511,Feuillus,0.6931471808,8.35E-12,8.35E-12,1600,38,261,list(c(540188.923974891,540203.1965,539604.725,539590.4525,540188.924,6196648.631,6196449.134,6196406.316,6196605.814,6196648.63106297))
421,0.112,0.365,6.802237035,25.2,54.1462388,4.306023502,-8.849557522,Feuillus,0.6931471808,8.35E-12,8.35E-12,1479,39,211,list(c(540374.478690721,540469.3559,539941.1595,539846.2823,540374.4787,6194425.372,6194249.3,6193964.678,6194140.75,6194425.37215258))
422,0.269,1.627,3.529284593,5,0,-0.2371958183,-8.411214953,Feuillus,0.7117453066,8.35E-12,0.006101588637,1531,35,224,list(c(540132.772792896,540227.65,539699.4536,539604.5764,540132.7728,6195457.775,6195281.703,6194997.081,6195173.153,6195457.77525038))
423,0.066,0.123,3.748438578,24,182.3478815,-6.893151667,-7.777777778,Feuillus,0.6931471808,8.35E-12,8.35E-12,1519,35,280,list(c(539803.399363049,539817.6719,539219.2004,539204.9279,539803.3994,6195729.586,6195530.089,6195487.271,6195686.769,6195729.58618764))
540,0.117,0.303,2.678054028,-3,0,-5.923009624,-8.163265306,Feuillus,0.6931471808,8.35E-12,8.35E-12,1599,31,307,list(c(532715.636895248,532818.857,533332.7606,533229.5405,532715.6369,6194293.803,6194465.095,6194155.416,6193984.124,6194293.80269077))
544,0.307,7.587,1.348999567,216.2,0,-4.715719064,-9.523809524,Feuillus,0.6931471808,8.35E-12,8.35E-12,1673,36,280,list(c(535611.923249957,535753.5913,536177.0995,536035.4314,535611.9232,6192669.604,6192810.77,6192385.753,6192244.587,6192669.60444156))
545,0.394,3.979,8.621737662,102.6,0,-2.159523416,-11.26760563,Feuillus,0.6931471808,8.35E-12,8.35E-12,1739,38,296,list(c(536010.291190693,536151.9593,536575.4674,536433.7994,536010.2912,6193177.766,6193318.932,6192893.915,6192752.749,6193177.76621157))
547,0.185,0.372,6.072678928,52.6,0,-6.044460775,-9.195402299,Feuillus,0.6931471808,8.35E-12,8.35E-12,1554,34,70,list(c(537186.386442342,537339.5544,536953.7099,536800.5419,537186.3864,6195540.423,6195411.802,6194952.318,6195080.939,6195540.42314483))
548,0.185,6.019,4.375732678,60.4,0,-9.054040353,-8.181818182,Feuillus,0.8998284921,0.7197429235,0.1445715371,1300,20,297,list(c(544532.87205539,544671.5815,545103.8178,544965.1083,544532.8721,6197767.241,6197911.317,6197495.179,6197351.103,6197767.24125777))
317,0.128,0.313,6.762738534,19,0,17.01463773,-15,Feuillus,0.6931471808,8.35E-12,1.000000267,1626,28,202,list(c(594593.324343053,594793.3243,594793.3243,594593.3243,594593.3243,6197295.31,6197295.31,6196695.31,6196695.31,6197295.30954446))
318,0.46,1.256,6.457138482,0,308.8774077,15.8103135,-15.6626506,Feuillus,0.6931471808,8.35E-12,1,1643,26,179,list(c(595829.62608629,596029.6221,596029.627,595829.6309,595829.6261,6195966.103,6195966.105,6195366.105,6195366.104,6195966.10289583))
319,0.149,0.049,5.796027667,42.4,0,13.1358127,-14.28571429,Feuillus,0.6931471808,8.35E-12,1.000000058,1585,26,133,list(c(595591.440526571,595791.4513,595791.4197,595591.4089,595591.4405,6195358.58,6195358.57,6194758.568,6194758.579,6195358.58045279))
657,0.312,1.745,6.212154919,51.4,32.96495049,15.53207764,-15.29411765,Feuillus,0.6931471808,8.35E-12,0.9999958247,1642,22,103,list(c(595984.896611378,596097.5262,595601.7073,595489.0777,595984.8966,6196760.576,6196595.3,6196257.417,6196422.694,6196760.5760069))
664,0.163,0.28,6.35482619,19.4,0,12.46199014,-14.28571429,Feuillus,1.020016018,8.35E-12,0.6394417176,1465,20,293,list(c(593921.285404766,593933.7348,593334.8976,593322.4482,593921.2854,6197731.558,6197531.942,6197494.594,6197694.211,6197731.55849474))
665,0.073,0.108,1.012649655,-11.8,0,4.391984628,-11.40350877,Feuillus,0.8168548588,8.35E-12,0.9323997015,1454,31,86,list(c(594783.031752818,594795.4811,594196.6439,594184.1946,594783.0318,6197762.959,6197563.342,6197525.994,6197725.611,6197762.95853352))
666,0.311,1.175,4.39044248,9,0,13.02606253,-14.28571429,Feuillus,0.9859088982,8.35E-12,0.2741874015,1446,19,200,list(c(593918.902366646,594113.5468,593975.5736,593780.9292,593918.9024,6198621.41,6198575.418,6197991.496,6198037.488,6198621.40972434))
667,0.402,1.12,8.514941009,3,0,1.418653788,-11.47540984,Feuillus,0.6230209966,8.35E-12,8.35E-12,1378,14,210,list(c(593307.491192111,593494.6029,593706.5382,593519.4264,593307.4912,6198944.09,6199014.736,6198453.413,6198382.766,6198944.08983808))
678,0.226,0.356,8.744134544,7.8,0,16.16392096,-16.4556962,Feuillus,0.6931471808,8.35E-12,0.9999968101,1490,24,308,list(c(595183.056726699,595361.9509,595630.2269,595451.3327,595183.0567,6197418.701,6197508.126,6196971.444,6196882.019,6197418.70116533))
679,0.187,0.617,6.438948943,0.8,0,11.05907148,-13,Feuillus,0.6931471808,8.35E-12,0.9999928102,1475,19,121,list(c(596080.809715367,596263.7977,596021.644,595838.656,596080.8097,6197707.267,6197626.549,6197077.585,6197158.303,6197707.26684444))
227,0.136,0.378,6.14520061,24,0,12.71405114,-11.11111111,Feuillus,0.6931471808,8.35E-12,8.35E-12,1462,24,79,list(c(526234.48570386,526264.5451,525671.3611,525641.3017,526234.4857,6200419.381,6200221.656,6200131.477,6200329.202,6200419.3813928))
230,0.219,0.735,6.897720096,-30.8,0,8.243060257,-9.90990991,Feuillus,0.6931466749,8.35E-12,8.35E-12,1405,25,272,list(c(526796.98261524,526927.3706,527382.3376,527251.9497,526796.9826,6200455.1,6200606.758,6200215.599,6200063.941,6200455.10027027))
231,0.188,1.126,2.983720203,-4,0,8.63363997,-9.90990991,Feuillus,0.6927933086,8.35E-12,8.35E-12,1378,20,166,list(c(527329.292253147,527529.2809,527529.2698,527329.2812,527329.2923,6200895.724,6200895.721,6200295.723,6200295.726,6200895.72421007))
232,0.163,0.556,3.132156695,-2.4,349.6261451,12.32576808,-9.87654321,Feuillus,0.6929599685,8.35E-12,8.35E-12,1517,38,137,list(c(528407.133033695,528258.6782,527856.6368,528005.0916,528407.133,6198503.289,6198369.278,6198814.656,6198948.666,6198503.28852001))
233,0.165,0.404,8.575164644,-71,0,4.297577262,-9.482758621,Feuillus,0.6911367012,8.35E-12,8.35E-12,1541,39,181,list(c(527493.051946121,527693.0738,527697.0765,527497.0546,527493.0519,6198293.762,6198296.226,6197696.34,6197693.877,6198293.76242099))
238,0.138,0.449,3.813291017,196.2,0,5.823680824,-10.75268817,Feuillus,0.6931471808,8.35E-12,8.35E-12,1639,37,298,list(c(526873.87928557,527037.4772,527382.6054,527219.0075,526873.8793,6196534.644,6196649.686,6196158.885,6196043.844,6196534.64447813))
239,0.096,0.247,3.16418265,33.4,0,8.087222647,-10.46511628,Feuillus,0.6931471808,8.35E-12,8.35E-12,1617,31,91,list(c(527612.583225334,527811.071,527737.4282,527538.9404,527612.5832,6196861.094,6196836.546,6196241.083,6196265.631,6196861.09410333))
388,0.149,0.263,3.890206429,-5.8,0,11.76376055,-9.278350515,Feuillus,0.6931453218,8.35E-12,8.35E-12,1505,28,52,list(c(529374.722347234,529524.7428,529127.9652,528977.9448,529374.7223,6200516.161,6200383.906,6199933.832,6200066.087,6200516.16117634))
389,0.07,-0.183,1.841253781,-89,0,12.76035792,-8.695652174,Feuillus,0.6614401731,8.35E-12,8.35E-12,1546,37,153,list(c(528866.972478775,528718.5176,528316.4762,528464.9311,528866.9725,6199058.054,6198924.044,6199369.422,6199503.432,6199058.05392264))
391,0.092,0.336,4.146089533,85.8,0,8.710801394,-9.302325581,Feuillus,0.6931471808,8.35E-12,8.35E-12,1445,28,326,list(c(527996.089317287,528162.3051,528495.9644,528329.7486,527996.0893,6197068.729,6197179.945,6196681.277,6196570.061,6197068.72910277))
702,0.322,6.298,5.104998027,30,0,3.932968536,-9.482758621,Feuillus,0.6931471808,8.35E-12,8.35E-12,1327,26,160,list(c(527188.523792959,527386.4729,527472.001,527274.0519,527188.5238,6197917.453,6197945.962,6197352.091,6197323.582,6197917.45349487))
550,0.17,1.325,0.8467815131,21,84.61545709,18.90794224,-7.476635514,Feuillus,0.6931471808,8.35E-12,0.999999691,1395,15,311,list(c(547195.610786321,547395.533,547411.758,547211.8358,547195.6108,6199417.827,6199423.235,6198823.455,6198818.047,6199417.82673233))
551,0.082,0.155,3.146381432,-2.6,0,19.57955037,-7.954545455,Feuillus,0.6931471808,8.35E-12,0.9999937787,1464,19,63,list(c(548270.590120846,548351.0402,547801.7253,547721.2752,548270.5901,6198753.981,6198570.88,6198329.525,6198512.626,6198753.98113855))
552,0.027,-0.087,15.70172834,52,0,16.23210918,-7.920792079,Feuillus,0.6931471808,8.35E-12,1.000008517,1444,16,327,list(c(544259.898257176,544454.5138,544570.8693,544376.2541,544259.8983,6201558.7,6201608.898,6201022.309,6200972.111,6201558.69979821))
553,0.197,0.371,1.587417274,-3,0,16.01602166,-8.411214953,Feuillus,0.6931471808,8.35E-12,0.9999994823,1465,24,87,list(c(544278.303548708,544315.8619,544896.0808,544858.5218,544278.3035,6200642.418,6200839.863,6200695.047,6200497.603,6200642.41804165))
554,0.044,0.016,5.86909229,21.6,74.88587393,-7.944064267,-9.589041096,Feuillus,0.9395818349,0.1946314156,0.8053684424,1606,28,48,list(c(546101.203419549,546301.2068,546301.1945,546101.1912,546101.2034,6199168.914,6199168.91,6198568.909,6198568.914,6199168.91412607))
466,0.136,0.598,3.3052651,-75.8,467.2070829,25.64463858,-9.090909091,Feuillus,0.6929018149,8.35E-12,8.35E-12,1691,47,110,list(c(572342.307503482,572399.937,571825.386,571767.7565,572342.3075,6178571.083,6178379.568,6178206.678,6178398.194,6178571.08325935))
452,0.144,0.291,5.016874104,103.8,0,13.69451993,-13.04347826,Feuillus,0.7208901804,0.009314825887,0.9903973015,1733,34,283,list(c(561166.498654993,561212.7049,561796.4708,561750.2645,561166.4987,6183950.005,6184144.588,6184005.965,6183811.382,6183950.00458377))
461,0.031,-0.019,6.607350337,0.4,42.48008665,24.80830181,-11.82795699,Feuillus,0.6929459769,8.35E-12,8.35E-12,1467,38,92,list(c(573525.83332953,573664.6934,573232.8738,573094.0138,573525.8333,6188489.566,6188345.624,6187929.051,6188072.994,6188489.56640052))
644,0.234,3.256,1.379164021,1,0,-4.977021609,-9.701492537,Feuillus,0.6931471808,8.35E-12,1.000004502,1254,24,251,list(c(595527.108792842,595590.4089,596159.5632,596096.2631,595527.1088,6189881.337,6190071.053,6189881.15,6189691.434,6189881.33688304))
282,0.231,1.2,10.88308676,2.6,0,33.40852428,-10.09174312,Conifères,0.5370573544,0.295624427,8.35E-12,1821,29,162,list(c(569597.712937611,569790.7457,569947.6282,569754.5954,569597.7129,6181415.412,6181467.706,6180888.581,6180836.288,6181415.4121104))
474,0.337,15.272,5.402423669,25.6,0,17.0389049,-10.08403361,Conifères,6.64E-10,8.35E-12,8.35E-12,1570,32,265,list(c(578026.687174243,578064.2716,578653.5787,578615.9943,578026.6872,6183962.603,6184159.029,6184046.268,6183849.843,6183962.60328456))
292,0.197,0.592,1.921091366,80.2,0,24.65645858,-12.64367816,Conifères,6.64E-10,8.35E-12,8.35E-12,1589,27,143,list(c(579139.406393699,579339.4064,579339.4064,579139.4064,579139.4064,6184317.177,6184317.177,6183717.177,6183717.177,6184317.17731124))
639,0.623,6.504,3.550678315,146,0,-5.282669138,-10.61946903,Conifères,0.9902259161,0.7187189192,0.2812793185,1281,22,222,list(c(600048.371968786,600183.532,599741.2892,599606.1292,600048.372,6188719.301,6188571.89,6188166.402,6188313.813,6188719.30088175))
516,0.107,0.283,6.142109618,1.6,231.1196196,7.830073788,-15.18987342,Conifères,0.6926709145,8.36E-12,0.9401263871,2050,35,235,list(c(606826.331892921,607014.928,607214.3926,607025.7965,606826.3319,6173435.901,6173502.38,6172936.511,6172870.032,6173435.90080133))
276,0.294,2.186,12.4395667,108.4,0,24.0316626,-14.49275362,Conifères,0.6931471808,8.35E-12,8.35E-12,1829,30,197,list(c(570484.531090373,570684.5252,570684.5205,570484.5264,570484.5311,6189759.523,6189759.521,6189159.522,6189159.524,6189759.52274272))
354,0.236,0.836,2.772714416,66.2,0,17.20406522,-14.28571429,Conifères,1.03964572,0.5086695761,0.4913310505,1989,31,308,list(c(602139.371192009,602271.7055,602721.59,602589.2557,602139.3712,6166104.001,6166253.965,6165856.971,6165707.006,6166104.00084874))
616,0.126,0.466,6.856138228,96.6,0,16.8371625,-10.34482759,Conifères,0.5029256344,0.0003122618554,0.2496806272,2150,35,269,list(c(602231.532644417,601696.8366,601787.5744,602322.2705,602231.5326,6164855.416,6165127.63,6165305.862,6165033.648,6164855.41606467))
355,0.073,2.04,1.695673575,57,0,16.61627448,-16.43835616,Conifères,0.9468070296,0.7949526824,0.2050468079,2132,23,304,list(c(606378.241065462,606530.1287,606920.4349,606768.5472,606378.2411,6167360.091,6167490.184,6167034.489,6166904.396,6167360.09066408))
19,0.08,1.165,2.156109613,-18.4,471.0576395,22.06920698,-18.33333333,Conifères,0.7014918576,0.9976306478,0.002369310463,2286,19,169,list(c(604871.8046343,605071.8103,605071.86,604871.8543,604871.8046,6166317.611,6166317.627,6165717.626,6165717.61,6166317.61097006))
26,0.179,4.47,2.631294581,1.8,520.244428,19.97929042,-21.21212121,Conifères,1.03339715,0.4206473438,0.5793519376,2370,32,280,list(c(605321.696371506,605498.8078,605777.5556,605600.4442,605321.6964,6166663.039,6166755.957,6166224.637,6166131.719,6166663.03857229))
27,0.067,0.826,3.006307784,1.2,379.8111465,20.12798775,-19.6969697,Conifères,0.8524784754,0.902912731,0.09709973545,2292,21,283,list(c(605163.244481193,605352.9314,605543.164,605353.4771,605163.2445,6166443.588,6166507,6165937.955,6165874.542,6166443.58778726))
617,0.076,1.431,1.887929263,104.8,0,16.55650808,-16.43835616,Conifères,0.6931471808,1.000000084,8.36E-12,2145,22,295,list(c(606747.22429363,606926.4055,607192.8702,607013.689,606747.2243,6167573.836,6167662.652,6167125.071,6167036.255,6167573.83607))
708,0.101,2.153,1.504607536,83,601.3520919,15.23112529,-18.57142857,Conifères,0.8865979369,0.1302709944,0.8697293482,2401,35,179,list(c(605475.449555872,605675.4464,605675.4478,605475.451,605475.4496,6168579.151,6168579.152,6167979.152,6167979.152,6168579.15117052))
356,0.029,0.141,2.683020812,1.2,0,13.66705471,-14.81481481,Conifères,0.9589852557,0.7761987732,0.2238004414,2121,24,239,list(c(607152.109177874,607352.1092,607352.1092,607152.1092,607152.1092,6167930.738,6167930.738,6167330.738,6167330.738,6167930.73813273))
361,0.025,0.222,3.027207892,-3,11.02313811,12.89027654,-14.81481481,Conifères,0.6931471808,8.36E-12,0.9999994903,2139,16,199,list(c(607067.734382793,607267.7326,607267.7213,607067.7231,607067.7344,6168658.655,6168658.651,6168058.652,6168058.655,6168658.65496133))
359,0.047,0.128,2.112110866,-17.6,0,18.60956618,-25,Conifères,0.9479660396,0.2067640879,0.7932329794,2298,25,280,list(c(608822.113290251,608765.3087,608190.0182,608246.8228,608822.1133,6168210.668,6168018.905,6168189.318,6168381.082,6168210.66830594))
360,0.049,0.625,2.668861378,4.8,30.52752662,17.41958615,-25.86206897,Conifères,0.6931471808,8.36E-12,1.000000526,2349,31,166,list(c(607810.530592181,608010.5308,608010.526,607810.5258,607810.5306,6168768.814,6168768.812,6168168.812,6168168.814,6168768.81388445))
620,0.127,1.222,3.791674809,3.4,1198.14913,16.80672269,-16.94915254,Conifères,0.6931471807,8.36E-12,1.000018023,2295,39,295,list(c(604959.761502243,604899.1722,604327.3692,604387.9586,604959.7615,6168672.444,6168481.846,6168663.617,6168854.215,6168672.44404195))
621,0.209,4.773,2.755910399,7.8,1291.743731,16.30718954,-20.33898305,Conifères,0.6931471808,8.36E-12,1.000001654,2291,37,295,list(c(605046.608525289,604986.0192,604414.2163,604474.8056,605046.6085,6169268.716,6169078.118,6169259.889,6169450.487,6169268.71556696))
363,0.125,1.645,2.306900121,-9,1289.285768,17.25885827,-21.81818182,Conifères,0.9965792654,0.2953400213,0.7046624519,2304,25,280,list(c(605400.288952932,605566.6364,605899.7259,605733.3784,605400.289,6169643.002,6169754.026,6169254.974,6169143.949,6169643.00151625))
364,0.044,-0.372,3.623123994,0.2,846.4894954,11.68576312,-16.66666667,Conifères,0.9339185651,0.1867954327,0.8132055197,2222,27,175,list(c(606094.309529151,606294.2915,606305.3793,606105.3973,606094.3095,6170921.441,6170928.217,6170328.539,6170321.763,6170921.44109993))
365,0.073,-0.088,3.821151244,28.8,236.4171455,11.2109845,-12.65822785,Conifères,1.005754539,0.3178191026,0.6821823429,2085,39,85,list(c(606755.739114892,606953.6396,607040.2803,606842.3798,606755.7391,6170930.418,6170959.299,6170365.588,6170336.708,6170930.41838084))
610,0.202,3.529,1.675362149,20,132.6082065,14.10448779,-14.28571429,Conifères,0.6931471807,8.36E-12,0.9999837488,2067,27,278,list(c(601412.164301096,601578.3528,601912.1319,601745.9434,601412.1643,6171088.169,6171199.424,6170700.836,6170589.581,6171088.16868709))
377,0.128,0.001,2.246465032,28.2,0,1.103975756,-19.44444444,Conifères,0.7228455261,8.35E-12,0.9892370173,2003,18,109,list(c(619759.168540098,619743.7291,619145.5183,619160.9577,619759.1685,6175279.627,6175080.217,6175126.533,6175325.943,6175279.62686795))
309,0.212,0.941,2.104686438,71.8,253.9042595,10.2865234,-11.11111111,Conifères,0.7514072812,0.02489453107,0.9751063044,2024,35,240,list(c(594659.96782361,594859.9617,594859.9692,594659.9754,594659.9678,6175086.191,6175086.194,6174486.195,6174486.192,6175086.19107548))
603,0.167,0.369,2.433061218,52.6,1157.022725,19.5442127,-14.49275362,Conifères,0.6931471808,8.35E-12,0.9999984712,2083,28,92,list(c(590181.335664713,590368.6187,590158.0431,589970.76,590181.3357,6176128.676,6176058.482,6175496.647,6175566.841,6176128.67603749))
531,0.165,0.301,2.526940964,0.4,0,5.685534591,-22.3880597,Conifères,0.6931471808,8.35E-12,1.000000434,1997,19,111,list(c(619056.923953565,619205.8391,618805.3348,618656.4197,619056.924,6176523.945,6176390.448,6175943.688,6176077.185,6176523.94526035))
684,0.095,-0.445,5.214764137,26.2,0,2.834697218,-19.71830986,Conifères,0.8242159294,0.003832026713,0.9323831138,2006,25,231,list(c(615907.071420325,616099.3987,616264.1203,616071.7931,615907.0714,6177338.725,6177393.636,6176816.687,6176761.777,6177338.72540331))
323,0.132,0.123,1.960848031,8,858.627938,8.707326429,-13.33333333,Conifères,0.6931471808,8.35E-12,1,1971,20,208,list(c(594788.900367808,594988.9,594988.9209,594788.9212,594788.9004,6177280.951,6177280.958,6176680.958,6176680.951,6177280.95071206))
324,0.119,-0.172,3.365342417,1.8,458.7783811,9.483818107,-16.92307692,Conifères,0.6931471808,8.35E-12,1.000000568,2002,24,276,list(c(595188.389967283,595388.3894,595388.3988,595188.3993,595188.39,6177261.609,6177261.612,6176661.612,6176661.609,6177261.60905107))
601,0.405,2.244,11.14905356,21,1204.795398,7.705263158,-15.38461538,Conifères,0.6931471807,8.35E-12,1.000016308,1937,22,242,list(c(587345.50704805,587180.5862,586841.1991,587006.12,587345.507,6178460.131,6178347.012,6178841.796,6178954.915,6178460.13082077))
327,0.386,21.299,6.629167549,74,196.1489662,3.936517815,-16.90140845,Conifères,0.6931471808,8.35E-12,1.000001604,2005,20,327,list(c(597294.918516164,597458.0548,597805.0891,597641.9528,597294.9185,6177727.83,6177843.498,6177354.046,6177238.377,6177727.82963356))
328,0.415,2.276,4.18111497,16.4,19.20747188,3.021289919,-15.49295775,Conifères,0.6931471808,8.35E-12,0.9999950043,2008,12,317,list(c(597642.279378725,597807.7449,598144.7635,597979.298,597642.2794,6177942.034,6178054.372,6177557.967,6177445.629,6177942.03401739))
343,0.341,4.107,5.781760252,6,208.9543899,-1.742900867,-16,Conifères,0.6931471808,8.35E-12,1.000004135,1921,11,242,list(c(598164.748995737,598363.5273,598429.8065,598231.0282,598164.749,6179509.391,6179531.481,6178935.152,6178913.062,6179509.39072462))
498,0.628,10.113,13.97297464,0,0,0.9994874423,-14.1025641,Conifères,0.6931471808,8.35E-12,1.000010668,1921,14,258,list(c(597510.544583097,597473.3475,598062.8782,598100.0752,597510.5446,6178203.065,6178399.572,6178511.164,6178314.657,6178203.06468994))
572,0.104,2.455,5.674337645,200.8,0,8.806530848,-10.86956522,Conifères,0.6915637683,8.35E-12,8.35E-12,1519,29,211,list(c(560841.834948176,560644.9664,560750.6365,560947.5051,560841.8349,6186495.003,6186530.226,6187120.846,6187085.624,6186495.00349038))
339,0.099,0.26,4.911844215,18.4,7.604610128,3.891385998,-14.63414634,Conifères,6.64E-10,8.35E-12,8.35E-12,1792,20,182,list(c(603872.907602492,604070.3589,604165.7631,603968.3117,603872.9076,6190423.358,6190455.158,6189862.793,6189830.992,6190423.35755932))
626,0.166,1.237,2.258149666,-0.8,0,16.22936859,-18.46153846,Conifères,0.6931471808,8.35E-12,1.000001453,1977,24,185,list(c(600313.53189361,600457.0821,600039.3023,599895.7521,600313.5319,6192738.306,6192599.046,6192168.395,6192307.655,6192738.30579765))
546,0.258,2.655,8.981631291,9.2,614.6011432,-3.261136085,-9.523809524,Conifères,0.6931471808,8.35E-12,1.000002422,1842,25,302,list(c(541003.318436042,540827.0445,540543.5583,540719.8322,541003.3184,6192636.88,6192542.382,6193071.189,6193165.687,6192636.87965165))
508,0.368,1.483,5.09613874,1,0,1.882409484,-14.28571429,Conifères,0.8969384817,0.8585696261,0.1414480932,1872,31,87,list(c(602189.118014802,602296.3974,601790.0159,601682.7366,602189.118,6174966.343,6174797.548,6174475.712,6174644.507,6174966.34272838))
347,0.126,0.833,9.03644396,160,0,4.548059017,-16.41791045,Conifères,0.6931471808,8.35E-12,1.000000008,2157,25,265,list(c(601049.875391409,601249.8771,601249.8934,601049.8917,601049.8754,6175349.879,6175349.884,6174749.884,6174749.879,6175349.87905995))
608,0.077,-0.406,7.213687967,0.2,0,6.045558446,-14.28571429,Conifères,0.6931471808,0.9999989474,8.35E-12,1804,19,310,list(c(602258.189839792,602426.2282,602751.6087,602583.5703,602258.1898,6174947.832,6175056.293,6174552.182,6174443.721,6174947.83184178))
346,0.15,-0.262,0.6397447716,-1,0,0.7401448109,-15.06849315,Conifères,0.6931471808,8.35E-12,0.9999995573,1945,23,246,list(c(600692.327636025,600892.3435,600892.3415,600692.3256,600692.3276,6175812.967,6175812.966,6175212.963,6175212.964,6175812.96713285))
281,0.216,0.67,13.49190325,13,0,31.88141769,-11.11111111,Conifères,0.1022769155,0.02155130554,8.35E-12,1786,28,120,list(c(570152.337377833,570346.6807,570488.3779,570294.0346,570152.3374,6181572.547,6181619.779,6181036.751,6180989.518,6181572.54662831))
692,0.31,0.504,14.00056386,-22,0,35.0434492,-12.35955056,Conifères,0.546830936,8.35E-12,8.35E-12,1804,31,155,list(c(571507.597890977,571349.5975,570981.7022,571139.7026,571507.5979,6181761.776,6181639.139,6182113.117,6182235.754,6181761.77611301))
467,0.308,1.687,2.615718125,174.2,5.861441798,18.33020485,-9.174311927,Conifères,6.64E-10,8.35E-12,8.35E-12,1784,34,292,list(c(573834.414686693,573935.2724,574453.3888,574352.5311,573834.4147,6181087.885,6181260.587,6180958.008,6180785.306,6181087.88545185))
294,0.309,0.866,8.320701424,57.8,0,20.15668974,-10.09174312,Conifères,0.6931471808,8.35E-12,1.000003099,1647,28,222,list(c(582869.065304197,583033.1774,583376.1013,583211.9893,582869.0653,6182560.014,6182674.321,6182181.977,6182067.671,6182560.01441111))
476,0.322,1.948,9.610896024,58.6,184.333792,-3.545170712,-11.11111111,Conifères,0.6931471807,8.35E-12,0.9999800352,1656,26,128,list(c(584468.157463085,584598.475,584143.349,584013.0315,584468.1575,6182846.986,6182695.285,6182304.314,6182456.015,6182846.98594406))
288,0.126,0.263,5.795151331,114.2,0,24.84930203,-10.37735849,Conifères,0.6889200149,8.35E-12,8.35E-12,1615,32,45,list(c(576835.625135783,577014.9957,576749.6114,576570.2409,576835.6251,6184005.911,6183917.45,6183379.333,6183467.793,6184005.91071021))
451,0.156,0.336,6.755432673,76.6,0,11.30004441,-12.5,Conifères,1.200005444,0.1574709183,0.372179767,1552,36,291,list(c(560653.094730534,560800.6736,561205.609,561058.0301,560653.0947,6183931.067,6184066.042,6183623.293,6183488.318,6183931.06683253))
450,0.401,1.798,7.859348837,61,72.28710334,11.10771114,-12.32876712,Conifères,0.6975334112,8.35E-12,0.9988856416,1691,32,47,list(c(559728.575050686,559884.8302,559510.3343,559354.0792,559728.5751,6184068.481,6183943.652,6183474.875,6183599.704,6184068.48054176))
485,0.207,0.365,6.600421884,8,0,-1.949600747,-12.22222222,Conifères,0.5664048824,8.35E-12,8.35E-12,1492,30,58,list(c(588546.536769802,588579.4284,587987.5967,587954.7051,588546.5368,6186436.807,6186239.525,6186140.853,6186338.135,6186436.80741266))
